Your search parameters are:
catalog=ANSS
start_time=1989/10/18,00:00:00
end_time=1989/10/25,00:00:00
minimum_magnitude=2.0
maximum_magnitude=10
event_type=E
DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
1989/10/21 06:35:39.94,37.8807,-121.9522,0.59,2.13,Md,6,118,5,0.03,NC,1167274
1989/10/21 06:38:45.15,36.8942,-121.6308,6.72,2.58,Md,66,69,4,0.08,NC,20092444
1989/10/21 07:02:20.93,37.9098,-121.9308,1.43,2.15,Md,7,106,2,0.42,NC,1167279
1989/10/21 07:21:57.17,17.6600,-68.5500,65.10,3.80,Md,8,354,84,0.16,PR,
1989/10/21 07:26:01.74,44.2350,7.4230,10.00,2.10,Unk,5,,,0.22,NEI,198910214019
1989/10/21 07:29:20.11,47.7037,-120.2167,0.13,2.00,Mc,33,90,13,0.41,UW,
1989/10/21 08:05:03.65,37.1040,-121.9292,12.05,2.14,Md,53,54,7,0.06,NC,200969
1989/10/21 08:32:19.36,37.1312,-121.9865,14.80,2.86,Md,79,67,5,0.08,NC,201164
1989/10/21 08:58:50.71,33.5040,-116.4470,8.85,2.09,Mc,16,,,0.07,CI,1044560
1989/10/21 09:00:19.72,18.3100,-66.5000,131.20,3.10,Md,9,207,27,0.08,PR,
1989/10/21 09:23:53.72,-21.7290,-178.8610,555.00,4.70,Mb,60,,,0.90,NEI,198910214024
1989/10/21 10:13:38.17,36.9398,-121.6817,10.37,2.07,Md,72,72,2,0.06,NC,201708
1989/10/21 10:35:04.00,33.0150,-117.7480,5.75,2.54,Mc,16,,,0.26,CI,1044562
1989/10/21 10:38:59.39,36.6525,-121.2785,6.79,2.38,Md,54,59,2,0.07,NC,203459
1989/10/21 10:40:54.32,34.3170,-119.2760,0.65,2.44,Mc,19,,,0.11,CI,1044563
1989/10/21 10:57:04.23,37.1718,-121.9758,9.43,2.67,Md,73,54,4,0.08,NC,205564
1989/10/21 12:24:49.32,19.2927,-155.4585,10.48,2.80,ML,55,49,6,0.15,HV,666
1989/10/21 12:44:59.77,-5.4430,131.0550,33.00,5.30,Mb,84,,,0.88,NEI,198910214028
1989/10/21 12:54:39.23,37.1617,-121.9253,3.88,3.30,ML,77,49,1,0.09,NC,210763
1989/10/21 13:16:30.12,40.3170,27.0770,10.40,3.60,Unk,42,,,0.62,NEI,198910214030
1989/10/21 13:47:15.78,33.5110,-116.4260,4.69,2.01,Mc,11,,,0.08,CI,1044572
1989/10/21 13:54:44.70,37.0958,-121.8442,5.25,2.23,Md,52,44,2,0.07,NC,211479
1989/10/21 14:07:43.65,38.0810,23.7040,10.00,2.30,Unk,5,,,1.56,NEI,198910214033
1989/10/21 14:16:26.25,-38.0620,175.8070,289.40,4.60,Mb,27,,,1.17,NEI,198910214034
1989/10/21 14:42:44.58,38.1680,21.8940,10.00,2.90,Unk,4,,,0.20,NEI,198910214036
1989/10/21 14:49:17.64,38.1260,21.8930,10.00,3.20,Unk,7,,,0.98,NEI,198910214037
1989/10/21 14:52:24.06,37.1097,-121.8750,3.08,2.52,Md,62,49,4,0.08,NC,211532
1989/10/21 15:38:07.43,37.1225,-121.8708,3.97,2.29,Md,37,46,4,0.07,NC,211681
1989/10/21 15:58:45.35,37.1092,-121.8560,4.49,2.65,Md,59,43,2,0.07,NC,211794
1989/10/21 17:01:49.76,36.6175,-121.2253,5.14,2.37,Md,56,27,6,0.05,NC,212172
1989/10/21 17:12:18.93,36.9193,-121.6647,10.61,2.52,Md,78,72,1,0.07,NC,212174
1989/10/21 17:37:52.88,19.4383,-155.2600,0.03,2.01,Md,29,145,3,0.17,HV,669
1989/10/21 17:57:53.68,37.3742,-122.1288,3.66,2.11,Md,50,85,5,0.11,NC,212280
1989/10/21 18:03:54.24,-6.9790,120.4880,441.40,4.40,Mb,7,,,1.03,NEI,198910214040
1989/10/21 18:18:10.76,37.1483,-121.9608,9.96,2.48,Md,64,57,3,0.07,NC,212296
1989/10/21 18:28:13.16,19.3003,-155.5117,8.70,2.66,Md,52,42,6,0.15,HV,670
1989/10/21 19:16:39.67,38.1070,21.9240,10.00,2.80,Unk,4,,,0.49,NEI,198910214042
1989/10/21 19:45:56.61,46.4120,1.4270,10.00,2.30,Unk,9,,,0.97,NEI,198910214043
1989/10/21 19:56:14.72,40.9000,21.2920,10.00,2.30,Unk,5,,,0.17,NEI,198910214044
1989/10/21 20:00:38.74,42.0190,142.5230,78.20,4.50,Mb,26,,,1.12,NEI,198910214045
1989/10/21 20:13:47.93,33.5270,-116.4360,8.05,2.25,Mc,28,,,0.12,CI,1044597
1989/10/21 21:09:03.45,25.4580,-110.2360,10.00,4.80,Mb,18,,,1.63,NEI,198910214047
1989/10/21 21:17:23.76,-14.8170,101.7560,10.00,4.90,Mb,19,,,0.90,NEI,198910214048
1989/10/21 21:47:08.03,36.9062,-121.6425,6.89,2.31,Md,66,70,3,0.07,NC,212778
1989/10/21 22:14:56.42,37.0677,-121.8975,14.94,4.70,ML,88,85,5,0.09,NC,10090142
1989/10/21 22:35:01.34,32.9840,-117.7910,5.67,2.00,Unk,7,,,0.23,CI,1044608
1989/10/21 22:51:50.12,37.0707,-121.9010,14.46,2.07,Md,7,191,5,0.01,NC,213342
1989/10/21 23:32:11.12,37.0733,-121.8893,13.55,2.21,Md,51,57,5,0.07,NC,1167345
1989/10/21 23:54:26.96,36.9212,-121.6697,10.88,2.31,Md,78,72,1,0.08,NC,213669
1989/10/22 00:19:56.31,40.8800,21.2980,10.00,2.20,Unk,4,,,0.18,NEI,198910224001
1989/10/22 00:31:16.39,37.0750,-121.8922,13.29,2.64,Md,74,55,5,0.08,NC,233050
1989/10/22 01:42:05.63,26.2800,-110.3280,10.00,5.10,Mb,53,,,1.20,NEI,198910224002
1989/10/22 01:50:33.61,26.1120,-110.3470,10.00,4.20,Mb,10,,,1.63,NEI,198910224003
1989/10/22 01:51:40.13,25.8680,-110.3130,10.00,4.80,Mb,9,,,0.88,NEI,198910224004
1989/10/22 02:10:57.50,26.3040,-110.3770,10.00,5.30,Mb,45,,,1.36,NEI,198910224005
1989/10/22 02:31:23.48,39.9228,-122.6272,-0.69,2.14,Md,6,163,31,0.18,NC,1167385
1989/10/22 02:51:24.30,37.1070,-121.9805,15.46,2.14,Md,59,70,8,0.08,NC,237225
1989/10/22 02:54:29.49,37.0733,-121.8945,13.48,2.44,Md,71,56,5,0.06,NC,237226
1989/10/22 03:15:00.83,33.6990,-116.7490,14.51,2.16,Mc,35,,,0.10,CI,1044625
1989/10/22 03:32:39.36,19.3803,-155.0597,8.58,2.00,Mx,44,104,3,0.14,HV,673
1989/10/22 03:38:31.08,37.0798,-121.8093,8.80,2.11,Md,63,36,3,0.07,NC,237207
1989/10/22 05:42:48.28,36.9643,-121.7227,14.06,2.02,Md,71,75,3,0.06,NC,237058
1989/10/22 05:52:18.30,12.3830,141.6560,33.00,4.70,Mb,15,,,1.04,NEI,198910224008
1989/10/22 05:53:24.93,59.8787,-150.7220,28.51,2.60,ML,19,,,0.34,AK,
1989/10/22 06:28:16.35,33.0400,-115.5590,5.13,2.08,Mc,28,,,0.11,CI,1044628
1989/10/22 06:45:53.95,40.5763,-123.6973,18.26,2.14,Md,4,152,20,0.00,NC,1167456
1989/10/22 07:17:42.56,45.5550,6.6580,10.00,2.60,Unk,21,,,0.59,NEI,198910224011
1989/10/22 07:24:10.19,36.9757,-121.6203,3.86,2.03,Md,58,33,4,0.08,NC,236914
1989/10/22 07:49:59.17,37.0965,-121.9685,17.04,2.33,Md,67,67,7,0.08,NC,236926
1989/10/22 08:00:53.03,37.1868,-121.9473,5.68,2.33,Md,63,48,2,0.07,NC,236931
1989/10/22 08:17:08.24,37.1888,-122.0605,14.57,2.77,Md,75,58,4,0.08,NC,236837
1989/10/22 09:44:57.84,36.9328,-121.6627,5.12,3.50,ML,83,71,0,0.15,NC,10090171
1989/10/22 10:08:35.38,43.0540,-1.4230,10.00,3.10,Unk,14,,,0.47,NEI,198910224013
1989/10/22 10:19:49.92,-18.2150,-173.2040,33.00,5.00,Mb,20,,,0.71,NEI,198910224014
1989/10/22 10:45:38.40,62.3370,5.5930,10.00,2.40,Unk,4,,,0.56,NEI,198910224016
1989/10/22 11:02:25.28,36.1600,23.8760,29.00,3.20,Unk,7,,,0.32,NEI,198910224017
1989/10/22 11:41:27.95,43.1540,12.8850,10.00,3.00,Unk,16,,,0.96,NEI,198910224019
1989/10/22 11:42:02.90,45.1160,-109.7070,7.80,2.30,Mc,10,277,44,0.33,MB,
1989/10/22 11:45:38.92,63.3653,-151.9628,19.85,3.10,ML,22,,,0.43,AK,
1989/10/22 11:47:14.82,43.2290,12.8930,10.00,2.70,Unk,5,,,1.03,NEI,198910224021
1989/10/22 11:53:23.84,32.6370,-115.8850,5.43,2.49,Mc,21,,,0.09,CI,1044637
1989/10/22 11:59:21.55,-22.2540,-70.4530,66.80,4.80,Mb,10,,,0.50,NEI,198910224022
1989/10/22 12:15:29.18,36.9908,-121.6713,2.12,2.48,Md,62,57,3,0.10,NC,236699
1989/10/22 12:43:14.37,39.7965,-121.9475,19.47,2.54,Md,11,256,18,0.06,NC,1167535
1989/10/22 12:55:59.36,37.0632,-121.7907,7.43,2.24,Md,69,24,2,0.07,NC,236121
1989/10/22 13:24:15.06,-4.6750,153.2400,67.40,5.40,Mb,220,,,0.81,NEI,198910224024
1989/10/22 13:33:13.13,37.0905,-121.9122,11.43,2.03,Md,65,50,7,0.06,NC,235670
1989/10/22 14:11:01.98,52.3890,-170.6170,33.00,4.90,Mb,90,,,1.01,NEI,198910224026
1989/10/22 14:16:21.17,37.0902,-121.8913,8.75,2.04,Md,52,52,5,0.07,NC,235699
1989/10/22 14:24:36.90,37.0038,-121.8062,16.61,4.00,ML,86,49,2,0.10,NC,235360
1989/10/22 14:40:52.56,33.9450,-118.3650,7.40,2.08,Mc,19,,,0.07,CI,1044646
1989/10/22 15:03:10.39,36.8853,-121.6203,6.62,2.34,Md,63,68,3,0.08,NC,235371
1989/10/22 15:12:10.73,40.2620,51.5690,46.80,4.60,Mb,74,,,1.18,NEI,198910224029
1989/10/22 15:22:59.69,37.1890,-121.9505,5.73,2.43,Md,58,47,3,0.08,NC,235379
1989/10/22 15:51:39.61,37.0552,-121.7928,4.53,2.51,Md,68,38,2,0.08,NC,235334
1989/10/22 16:27:39.52,37.2475,-122.0395,10.46,2.33,Md,52,39,4,0.07,NC,235339
1989/10/22 16:35:05.43,44.7597,-110.4195,3.97,2.25,Mc,8,98,5,0.05,WY,
1989/10/22 16:37:08.55,63.1563,-150.6170,124.27,2.00,ML,16,,,0.11,AK,
1989/10/22 16:59:08.95,40.2278,-123.6497,7.39,2.51,Md,4,145,18,0.27,NC,1167570
1989/10/22 17:06:47.07,32.9530,-117.7410,5.67,2.00,Unk,9,,,0.20,CI,1044658
1989/10/22 17:08:06.08,38.6425,-122.3070,3.28,2.05,Md,21,77,10,0.23,NC,251677
1989/10/22 17:29:50.28,-20.6650,-70.8130,33.00,4.90,Mb,15,,,0.96,NEI,198910224031
1989/10/22 18:27:45.53,40.4850,-123.4785,3.64,2.02,Md,4,175,18,0.59,NC,1167590
1989/10/22 18:47:58.92,33.8220,-116.9930,14.86,2.81,ML,34,,,0.07,CI,1044670
1989/10/22 19:01:40.77,-8.4710,129.0930,119.90,4.50,Mb,7,,,1.28,NEI,198910224032
1989/10/22 19:04:26.48,39.0190,-0.5970,10.00,3.10,Unk,6,,,1.01,NEI,198910224033
1989/10/22 19:30:42.71,59.4958,-153.2405,109.46,3.40,ML,22,,,0.14,AK,
1989/10/22 20:35:40.87,-7.3580,128.5980,155.70,5.40,Mb,240,,,1.02,NEI,198910224035
1989/10/22 21:21:49.70,43.2730,146.8270,63.80,4.50,Mb,31,,,1.02,NEI,198910224036
1989/10/22 21:28:49.37,-20.4660,-70.7480,52.30,4.60,Mb,14,,,1.51,NEI,198910224037
1989/10/22 21:40:07.26,33.4920,-116.4520,4.54,2.22,Mc,12,,,0.10,CI,1044692
1989/10/22 21:44:49.26,38.1190,21.9520,10.00,3.00,Unk,9,,,1.02,NEI,198910224038
1989/10/22 21:45:57.91,-20.7350,-71.0660,37.30,4.70,Mb,9,,,1.45,NEI,198910224039
1989/10/22 21:48:31.26,36.9367,-121.6810,11.98,2.39,Md,76,73,2,0.06,NC,228673
1989/10/22 21:51:50.08,63.2950,-151.2220,9.52,2.40,ML,14,,,0.17,AK,
1989/10/22 22:55:08.70,37.1072,-121.8478,2.93,2.55,Md,44,40,1,0.07,NC,228684
1989/10/22 23:01:28.98,38.9440,26.0520,10.00,3.20,Unk,10,,,0.95,NEI,198910224042
1989/10/22 23:24:21.16,43.6890,12.7390,10.00,2.80,Unk,12,,,1.44,NEI,198910224043
1989/10/22 23:49:26.23,64.8188,-150.4200,42.15,2.70,ML,18,,,0.10,AK,
1989/10/22 23:49:29.72,19.3660,-155.4793,9.72,2.04,Mx,52,37,2,0.11,HV,678
1989/10/22 23:53:34.47,36.3270,4.4850,10.00,4.00,Mb,77,,,1.32,NEI,198910224045
1989/10/23 00:14:23.01,49.1640,6.9540,10.00,2.40,Unk,10,,,0.51,NEI,198910234003
1989/10/23 00:22:20.83,10.3370,-61.3630,33.00,3.80,Unk,9,,,0.25,NEI,198910234004
1989/10/23 00:29:29.47,36.9758,-121.7290,14.55,2.17,Md,68,69,4,0.07,NC,227415
1989/10/23 00:31:58.32,37.1142,-121.8317,4.05,2.50,Md,66,36,1,0.06,NC,226220
1989/10/23 00:43:22.98,-6.6400,128.3320,33.00,4.10,Mb,5,,,1.19,NEI,198910234005
1989/10/23 00:57:18.93,36.7520,26.4570,10.00,3.70,Unk,9,,,1.01,NEI,198910234006
1989/10/23 01:33:01.79,33.8250,-117.0070,12.84,2.04,Mc,15,,,0.07,CI,1044711
1989/10/23 01:48:02.89,36.7610,26.5530,10.00,3.70,Unk,8,,,1.18,NEI,198910234008
1989/10/23 02:18:19.99,36.9260,-121.4987,3.78,2.12,Md,58,52,2,0.21,NC,226338
1989/10/23 02:22:09.39,39.3513,-122.8583,11.60,3.15,Md,50,54,17,0.13,NC,251136
1989/10/23 02:28:29.29,36.8663,-121.5990,5.89,2.35,Md,61,61,2,0.09,NC,225975
1989/10/23 02:28:38.21,-10.2230,166.1270,33.00,4.80,Mb,8,,,0.98,NEI,198910234009
1989/10/23 02:39:06.24,59.4403,-152.3002,73.40,2.40,ML,17,,,0.29,AK,
1989/10/23 02:51:44.57,62.2178,-148.5288,33.41,2.40,ML,22,,,0.14,AK,
1989/10/23 02:54:13.78,36.5815,-121.0358,7.81,2.37,Md,49,110,0,0.18,NC,251137
1989/10/23 03:00:59.14,37.0498,-121.7882,4.26,2.10,Md,49,34,2,0.08,NC,225904
1989/10/23 03:11:53.05,2.4440,125.9900,33.00,5.10,Mb,47,,,1.11,NEI,198910234010
1989/10/23 03:30:41.93,-30.8750,-65.4410,170.10,5.20,Mb,103,,,0.97,NEI,198910234011
1989/10/23 03:56:35.15,37.0703,-121.8617,10.25,2.29,Md,58,49,5,0.08,NC,225896
1989/10/23 05:09:30.30,47.2210,10.7920,10.00,3.20,Unk,17,,,1.39,NEI,198910234013
1989/10/23 05:14:31.52,62.8810,-149.6847,81.70,2.20,ML,21,,,0.16,AK,
1989/10/23 05:44:58.92,32.3790,140.6760,33.00,4.10,Mb,9,,,0.72,NEI,198910234014
1989/10/23 06:23:26.26,36.9670,-121.6058,3.16,2.08,Md,43,38,2,0.08,NC,225819
1989/10/23 07:21:24.97,36.8453,-120.0482,2.14,2.61,Md,18,68,33,0.31,NC,1167707
1989/10/23 07:29:38.28,37.7592,-118.3505,1.04,2.00,Mc,14,90,7,0.15,NN,
1989/10/23 07:34:54.73,43.4240,5.4610,10.00,2.50,Unk,6,,,0.38,NEI,198910234016
1989/10/23 07:54:00.93,12.4190,141.8500,52.20,4.80,Mb,53,,,1.05,NEI,198910234017
1989/10/23 08:10:53.15,12.4490,141.8240,43.80,5.00,Mb,44,,,1.32,NEI,198910234018
1989/10/23 08:13:13.78,-19.1010,-66.6130,267.80,4.80,Mb,65,,,0.79,NEI,198910234019
1989/10/23 08:14:58.80,43.5300,147.2770,33.00,4.20,Mb,7,,,1.18,NEI,198910234020
1989/10/23 08:15:28.42,59.9433,-152.9613,102.29,2.30,ML,24,,,0.21,AK,
1989/10/23 08:22:45.33,39.8270,113.9790,33.00,3.60,Unk,4,,,1.00,NEI,198910234021
1989/10/23 08:40:14.82,11.7330,-61.2080,33.00,3.40,Unk,9,,,1.22,NEI,198910234022
1989/10/23 09:36:49.31,36.5070,32.0190,10.00,3.60,Unk,9,,,1.08,NEI,198910234024
1989/10/23 10:16:53.12,24.1020,122.3460,50.00,2.00,Mb,14,,,1.29,NEI,198910234027
1989/10/23 10:31:25.00,36.8678,-121.6017,5.39,2.16,Md,33,84,2,0.08,NC,145682
1989/10/23 10:32:50.45,42.5510,19.8260,10.00,2.20,Unk,9,,,0.90,NEI,198910234028
1989/10/23 11:28:51.57,-17.8380,-178.8780,618.50,4.90,Mb,18,,,0.71,NEI,198910234030
1989/10/23 11:40:45.94,19.3370,-155.1228,8.24,2.04,Mx,50,97,5,0.12,HV,683
1989/10/23 12:08:35.15,41.7700,20.1660,10.00,2.70,Unk,13,,,0.91,NEI,198910234033
1989/10/23 12:38:21.94,37.0607,-121.8587,11.69,2.43,Md,67,43,4,0.06,NC,145706
1989/10/23 12:48:35.04,38.9490,27.2590,10.00,3.50,Unk,24,,,1.23,NEI,198910234034
1989/10/23 12:52:02.00,32.9670,-117.7710,5.73,2.44,Mc,10,,,0.29,CI,1044730
1989/10/23 13:08:25.61,-25.6450,179.8090,441.40,5.70,Mb,239,,,1.00,NEI,198910234035
1989/10/23 13:19:36.81,39.8650,113.9000,33.00,5.30,Mb,21,,,1.23,NEI,198910234036
1989/10/23 13:20:48.49,37.1818,-121.9690,3.73,2.01,Md,23,99,3,0.08,NC,1167745
1989/10/23 13:21:59.89,14.7700,-60.6390,33.00,2.70,Unk,5,,,0.01,NEI,198910234037
1989/10/23 13:32:14.24,49.9550,150.5220,378.50,5.00,Mb,218,,,0.84,NEI,198910234039
1989/10/23 13:39:14.50,19.8870,-156.3658,13.44,2.19,Md,14,326,64,0.12,HV,685
1989/10/23 14:02:20.03,37.1212,-122.0467,7.85,2.42,Md,46,94,5,0.11,NC,220831
1989/10/23 14:07:15.89,33.5250,-116.5380,14.32,2.37,Mc,11,,,0.07,CI,1044734
1989/10/23 14:26:56.94,36.9595,-121.7192,13.69,2.23,Md,57,75,2,0.07,NC,220834
1989/10/23 15:05:35.33,37.0215,-121.8547,17.14,2.20,Md,48,76,2,0.09,NC,220804
1989/10/23 15:14:22.74,37.0000,-121.6690,3.00,3.14,Md,73,54,2,0.08,NC,220806
1989/10/23 16:02:32.86,39.6305,-123.5375,7.34,2.10,Md,9,142,7,0.04,NC,1167760
1989/10/23 16:30:46.83,36.2080,-118.0690,4.45,2.13,Mc,19,,,0.09,CI,1044741
1989/10/23 17:07:58.09,39.9460,113.8850,33.00,3.60,Unk,5,,,0.99,NEI,198910234043
1989/10/23 18:13:14.14,37.2423,-122.0355,7.00,2.04,Md,31,72,5,0.07,NC,220614
1989/10/23 19:23:51.85,36.9532,-121.6795,6.42,3.00,ML,78,61,1,0.09,NC,220574
1989/10/23 20:14:43.71,36.9097,-121.6495,7.74,2.13,Md,64,71,3,0.07,NC,220579
1989/10/23 20:24:51.69,34.1430,-117.5990,7.96,2.50,ML,37,,,0.09,CI,670081
1989/10/23 20:55:11.87,11.9090,-86.2770,73.00,4.90,Mb,62,,,1.08,NEI,198910234047
1989/10/23 21:19:17.98,41.7100,12.6180,12.30,3.30,Unk,55,,,0.99,NEI,198910234048
1989/10/23 21:27:40.54,37.1368,-121.9112,9.04,3.10,ML,70,61,4,0.08,NC,220590
1989/10/23 22:44:22.78,41.7920,20.1310,10.00,2.30,Unk,7,,,1.20,NEI,198910234051
1989/10/23 23:41:26.32,-27.9160,-66.8560,167.50,5.40,Mb,66,,,1.46,NEI,198910234052
1989/10/23 23:51:28.70,32.9740,-117.7820,5.62,2.88,Mc,17,,,0.24,CI,1044756
1989/10/23 23:58:29.06,38.0360,20.9580,19.20,3.20,Unk,12,,,1.22,NEI,198910234053
1989/10/24 00:20:13.78,38.0060,20.9510,10.00,3.00,Unk,5,,,1.82,NEI,198910244002
1989/10/24 00:28:31.86,-20.7280,-71.3710,33.00,4.80,Mb,6,,,0.86,NEI,198910244003
1989/10/24 01:37:08.32,19.4885,-155.4532,5.99,2.20,Mx,34,82,5,0.12,HV,689
1989/10/24 02:07:05.48,38.2250,20.6840,10.00,2.90,Unk,4,,,1.68,NEI,198910244004
1989/10/24 02:30:53.34,15.3250,120.9450,50.20,4.60,Mb,11,,,0.87,NEI,198910244006
1989/10/24 02:59:40.95,-5.5020,151.7190,58.20,5.10,Mb,28,,,0.95,NEI,198910244008
1989/10/24 03:30:02.66,38.2390,20.5120,10.00,3.40,Unk,14,,,1.50,NEI,198910244010
1989/10/24 03:36:18.46,62.8317,-151.3655,106.07,2.10,ML,19,,,0.14,AK,
1989/10/24 03:39:21.66,44.8810,14.8240,10.00,2.50,Unk,7,,,1.22,NEI,198910244011
1989/10/24 04:03:26.54,37.1447,-121.9838,13.16,2.14,Md,65,80,5,0.08,NC,219054
1989/10/24 04:26:57.93,18.5700,-68.6400,7.80,3.40,Md,4,344,93,0.07,PR,
1989/10/24 04:27:19.59,0.9340,-78.9360,57.10,4.60,Mb,23,,,1.16,NEI,198910244012
1989/10/24 04:48:11.82,37.0588,-121.8038,4.33,3.20,ML,81,31,1,0.10,NC,145722
1989/10/24 05:36:16.12,47.8510,-1.2620,10.00,2.10,Unk,5,,,0.29,NEI,198910244015
1989/10/24 05:56:12.85,15.3860,-60.8090,10.00,2.30,Unk,5,,,0.15,NEI,198910244017
1989/10/24 06:12:40.92,10.8300,-61.4660,32.70,2.50,Unk,5,,,0.86,NEI,198910244018
1989/10/24 06:56:56.24,37.5733,-118.4195,2.72,2.60,Md,55,59,4,0.05,NC,248773
1989/10/24 07:02:23.28,37.1878,-121.9465,5.95,3.00,ML,71,48,2,0.08,NC,219052
1989/10/24 07:10:01.66,18.5000,-68.5800,25.00,3.50,Md,6,345,83,0.04,PR,
1989/10/24 07:16:38.64,15.3160,-60.8490,10.00,2.60,Unk,5,,,0.18,NEI,198910244020
1989/10/24 08:06:00.61,45.3770,14.7600,10.00,2.80,Unk,9,,,1.05,NEI,198910244022
1989/10/24 08:31:13.85,33.4100,-116.8460,10.25,2.21,Mc,26,,,0.11,CI,670102
1989/10/24 08:55:54.43,12.9160,-86.8940,194.50,4.30,Mb,21,,,1.00,NEI,198910244024
1989/10/24 08:56:12.75,37.1893,-121.9465,5.89,2.61,Md,55,46,3,0.08,NC,145748
1989/10/24 10:03:09.52,42.6700,13.0230,10.00,2.20,Unk,4,,,0.17,NEI,198910244025
1989/10/24 10:18:10.99,37.1188,-121.8422,2.20,2.39,Md,57,53,1,0.09,NC,218440
1989/10/24 10:25:39.69,36.9630,-121.6308,4.20,2.54,Md,65,41,4,0.11,NC,218303
1989/10/24 10:33:34.20,19.9212,-155.5500,34.82,3.27,ML,62,145,13,0.11,HV,692
1989/10/24 10:42:25.57,36.9202,-121.6652,11.12,2.08,Md,66,72,1,0.05,NC,217362
1989/10/24 10:54:38.60,48.9360,-125.0990,34.70,4.10,Mb,20,,,0.00,PGC,198910244026
1989/10/24 11:17:52.17,-11.8810,120.0400,33.00,4.20,Mb,8,,,1.22,NEI,198910244027
1989/10/24 11:19:16.72,36.9895,-121.7272,11.55,2.14,Md,64,61,5,0.05,NC,217369
1989/10/24 12:04:29.82,47.4600,8.0430,5.00,2.00,Unk,5,,,0.85,NEI,198910244028
1989/10/24 12:24:17.56,37.0437,-121.8118,3.83,2.10,Md,52,60,1,0.10,NC,217373
1989/10/24 12:48:09.58,-3.9850,128.5930,61.60,4.50,Mb,5,,,0.80,NEI,198910244029
1989/10/24 13:33:31.56,41.9850,82.4490,33.00,4.60,Mb,20,,,1.40,NEI,198910244030
1989/10/24 13:38:28.92,41.6370,82.2920,33.00,4.80,Mb,20,,,1.23,NEI,198910244031
1989/10/24 13:43:29.78,63.2948,-151.1548,14.67,2.30,ML,18,,,0.39,AK,
1989/10/24 14:23:04.85,58.6022,-153.6813,80.82,2.50,ML,19,,,0.32,AK,
1989/10/24 14:45:08.19,37.0822,-121.9057,12.98,2.31,Md,59,67,6,0.07,NC,216860
1989/10/24 14:52:36.40,-4.5040,151.3260,73.40,4.80,Mb,5,,,1.20,NEI,198910244035
1989/10/24 14:56:45.09,61.9637,-150.2858,8.38,2.00,ML,17,,,0.14,AK,
1989/10/24 15:17:44.08,42.2320,13.4600,10.00,2.80,Unk,10,,,1.33,NEI,198910244036
1989/10/24 17:29:42.46,-2.7060,-77.7020,37.50,5.00,Mb,54,,,1.21,NEI,198910244038
1989/10/24 17:43:19.64,43.7910,21.0650,22.90,3.20,Unk,31,,,0.84,NEI,198910244039
1989/10/24 18:04:23.07,49.3340,19.7820,10.00,3.10,Unk,7,,,1.62,NEI,198910244040
1989/10/24 18:09:04.50,33.9680,-118.7350,13.78,2.34,Mc,22,,,0.12,CI,670122
1989/10/24 18:12:39.26,58.9647,-148.0845,22.59,2.20,ML,18,,,0.14,AK,
1989/10/24 18:25:32.51,36.9368,-121.6812,11.69,2.14,Md,67,73,2,0.06,NC,216873
1989/10/24 18:27:52.32,62.3123,-151.7598,104.97,2.10,ML,22,,,0.20,AK,
1989/10/24 19:29:04.79,36.9590,-121.6853,5.94,2.68,Md,74,46,1,0.10,NC,215431
1989/10/24 19:30:37.50,36.9265,-121.6643,7.24,2.47,Md,66,71,1,0.09,NC,216835
1989/10/24 20:19:13.51,36.8232,-121.5410,3.96,2.39,Md,56,45,3,0.09,NC,215438
1989/10/24 20:56:18.15,37.1075,-122.3427,8.06,2.04,Md,33,213,10,0.16,NC,215447
1989/10/24 22:10:57.44,32.9240,-116.2790,10.93,2.20,Mc,10,,,0.05,CI,670130
1989/10/24 22:19:45.51,61.3605,-151.2275,66.43,2.10,ML,34,,,0.21,AK,
1989/10/24 22:22:09.02,42.9970,13.0390,7.20,3.10,Unk,16,,,0.75,NEI,198910244046
1989/10/24 22:26:12.89,37.1868,-121.9498,5.30,2.61,Md,51,48,3,0.10,NC,215423
1989/10/24 22:36:11.74,61.8290,-151.2758,62.68,2.50,ML,19,,,0.20,AK,
1989/10/24 22:46:03.60,36.3400,33.9500,10.00,3.50,Unk,10,,,1.43,NEI,198910244048
1989/10/24 22:51:08.31,58.3378,-142.8025,10.00,3.30,ML,19,,,0.69,AK,
1989/10/24 23:02:57.41,43.0100,13.0500,10.00,2.60,Unk,11,,,0.98,NEI,198910244052
1989/10/24 23:03:34.95,60.6000,-151.9557,78.48,2.00,ML,21,,,0.26,AK,
1989/10/24 23:32:21.48,43.0120,13.0490,10.00,2.50,Unk,5,,,0.25,NEI,198910244053
1989/10/24 23:42:15.94,37.1830,-121.9528,5.34,2.41,Md,39,51,2,0.10,NC,214727
